Date,Time,Agent ID,Department ID,Talk Time,Hold Time,ACW Time,Waiting Time,Call Transferred
2022-01-19,11:37:43,15,2,582,217,55,244,0
2023-01-29,13:57:18,4,1,468,169,87,268,1
2022-12-15,06:25:39,10,1,537,149,54,69,1
2022-12-21,19:04:17,2,1,322,285,38,74,1
2023-07-23,12:49:21,17,3,494,214,16,167,1
2022-11-22,10:54:54,22,4,559,125,32,280,0
2023-07-19,09:49:34,1,1,197,210,25,290,1
2022-07-10,09:58:15,9,1,383,144,59,112,1
2024-12-04,15:25:51,24,1,432,178,15,121,1
2023-09-05,18:35:10,1,1,204,128,92,262,0
2022-01-27,14:07:17,3,2,274,74,106,172,1
2022-10-24,08:20:38,8,3,212,279,89,219,1
2022-10-25,23:55:23,12,3,228,81,118,252,1
2022-04-29,09:04:02,15,2,404,146,111,250,1
2024-11-30,11:11:06,21,1,462,93,68,120,0
2022-01-30,08:59:01,23,1,480,261,69,150,0
2022-09-25,15:13:28,7,1,571,190,89,87,1
2022-07-04,17:14:26,4,1,224,166,100,281,1
2023-12-10,14:55:17,13,1,332,244,91,224,0
2023-06-14,22:58:37,12,3,224,108,97,169,1
2023-04-16,10:01:49,9,2,185,188,97,41,1
2022-08-04,15:37:57,11,1,391,140,63,80,0
2023-02-11,18:40:21,18,1,527,245,57,111,0
2024-02-01,15:32:59,19,1,507,79,40,287,0
2023-04-24,08:04:30,10,1,593,167,120,85,0
2024-02-09,20:46:55,3,3,300,220,46,128,1
2023-06-30,15:33:42,20,3,343,133,78,91,1
2022-03-17,11:21:09,4,1,359,128,46,171,0
2023-09-06,11:12:43,3,1,436,110,81,49,1
2024-11-29,20:00:12,20,3,222,61,113,74,1
2023-09-06,14:05:38,18,1,576,66,94,297,0
2024-07-08,11:39:55,25,3,531,188,61,74,0
2024-11-25,11:50:05,7,2,375,110,18,227,0
2024-11-14,10:57:28,3,2,576,132,29,51,1
2023-10-30,09:34:15,19,1,251,120,88,48,0
2022-05-26,14:53:46,25,1,367,107,38,270,1
2023-05-05,14:39:04,8,1,459,222,57,74,0
2023-02-27,18:00:25,22,2,257,236,66,60,0
2023-12-18,20:45:05,17,1,550,149,110,276,0
2023-02-19,16:01:44,21,3,500,68,10,201,1
2022-06-03,23:05:54,14,1,485,297,40,244,1
2022-04-21,09:59:59,9,1,350,141,100,179,1
2022-05-18,17:43:42,23,3,370,178,39,126,1
2022-03-15,14:48:03,16,1,252,230,64,147,1
2022-12-09,12:11:33,20,1,510,127,46,132,1
2024-07-19,23:14:26,6,1,426,213,89,206,0
2023-05-11,15:45:13,8,3,469,165,20,58,1
2024-10-20,10:13:45,24,2,553,135,96,105,0
2023-04-08,16:20:23,19,2,400,257,17,71,1
2022-08-13,15:49:54,7,2,373,271,78,33,1
2022-06-06,11:13:18,2,1,237,210,61,260,0
2022-05-03,09:33:30,16,1,436,291,54,54,0
2022-10-16,12:46:58,13,1,534,175,79,54,1
2024-12-24,15:41:50,7,1,544,295,19,263,1
2023-08-23,13:40:30,12,1,370,206,64,43,1
2024-07-08,14:14:29,13,3,539,85,112,72,1
2023-03-17,14:18:53,11,1,331,279,95,278,0
2024-12-28,22:39:29,3,3,447,124,23,123,1
2023-11-18,13:23:11,15,3,531,131,82,145,0
2023-01-10,09:12:50,25,1,460,132,80,50,1
2022-05-10,10:57:38,23,3,539,114,39,235,0
2022-12-09,18:16:38,5,2,587,168,52,75,0
2024-09-09,11:42:57,5,2,445,83,117,233,0
2022-03-17,15:57:12,16,1,428,152,89,79,0
2022-02-06,17:48:27,20,3,324,222,17,209,0
2024-09-12,17:58:33,12,2,440,254,12,167,1
2023-09-03,15:34:49,20,2,183,238,20,129,1
2023-09-15,12:20:46,13,1,304,187,60,208,0
2023-07-01,12:14:45,16,3,534,91,97,72,0
2022-09-20,15:03:13,3,2,228,195,46,226,1
2024-07-14,12:57:20,3,1,328,136,58,201,1
2022-03-26,16:25:36,13,3,358,149,59,293,1
2022-11-22,15:25:08,12,2,367,282,79,248,0
2022-11-26,17:40:51,6,4,544,195,102,183,0
2023-03-31,19:35:08,16,4,516,266,41,286,0
2024-02-07,11:25:43,15,1,561,283,40,223,1
2024-03-24,12:26:07,5,1,423,240,20,158,0
2024-08-31,13:29:09,22,1,421,181,68,142,0
2022-06-16,11:48:22,7,4,485,171,61,173,1
2022-03-02,13:43:49,4,1,598,186,30,222,0
2023-04-05,13:34:00,22,4,417,69,44,165,0
2024-05-26,15:20:45,12,4,378,123,115,147,1
2024-01-06,17:01:05,14,1,386,251,90,45,0
2022-11-15,14:09:53,15,1,586,126,91,69,1
2022-12-02,09:47:28,25,1,363,122,15,82,0
2023-01-31,17:44:01,25,1,335,257,94,56,0
2022-12-31,21:06:27,6,1,487,278,92,279,1
2024-02-14,03:06:34,10,4,598,236,27,182,1
2022-11-24,07:17:09,10,1,316,72,80,129,1
2024-03-24,18:37:00,22,1,511,158,102,276,1
2023-12-24,20:56:16,17,1,312,86,119,240,0
2024-07-29,10:37:33,7,2,265,162,92,242,1
2022-01-12,13:30:02,6,2,579,216,82,57,1
2023-07-27,06:32:59,1,2,270,270,103,156,1
2023-03-09,11:45:09,22,3,300,217,80,275,0
2022-04-30,09:33:05,22,1,296,196,39,281,1
2022-04-04,09:00:05,1,1,234,106,68,80,1
2023-03-23,11:31:58,2,1,468,138,118,234,1
2023-01-21,12:19:40,10,1,567,247,41,37,1
2024-10-31,16:24:19,20,1,364,229,51,217,0
2022-02-08,10:54:41,9,2,491,196,95,139,0
2023-10-01,17:43:17,24,3,292,291,99,162,1
2022-10-16,20:04:42,11,2,489,95,45,39,0
2023-11-15,10:31:26,24,3,410,86,79,176,0
2024-01-25,17:26:21,25,2,350,122,95,107,0
2023-05-01,10:04:21,5,1,461,184,32,59,0
2023-11-09,13:12:15,19,1,427,252,72,272,0
2022-09-23,12:14:07,14,3,493,80,54,119,0
2023-02-09,16:38:31,13,2,422,266,63,118,1
2022-04-12,13:42:26,17,1,218,232,55,256,1
2022-06-23,23:53:54,2,2,264,70,64,217,1
2024-10-15,14:54:05,7,1,413,230,51,297,0
2024-10-26,18:19:32,5,1,290,118,20,122,1
2022-02-27,11:59:03,5,1,520,292,81,103,1
2022-04-20,11:48:08,22,2,213,173,58,104,0
2022-03-11,13:36:59,25,1,491,298,94,267,0
2022-12-22,22:03:40,3,3,515,175,111,35,0
2023-09-15,08:37:30,9,3,588,110,18,82,1
2024-07-30,12:15:40,12,4,508,182,101,229,1
2024-05-15,12:00:15,21,1,235,189,35,207,0
2022-12-08,18:11:35,19,2,354,193,79,171,0
2022-08-01,09:30:04,9,1,312,198,24,154,0
2024-10-30,20:51:28,7,1,277,150,43,193,1
2024-06-04,16:37:01,7,1,556,64,119,240,1
2023-12-22,16:53:57,6,1,301,70,47,134,1
2023-12-25,15:13:56,1,1,586,221,109,75,0
2022-05-04,09:37:35,9,1,244,72,83,253,0
2022-04-18,12:31:13,5,2,416,268,114,185,0
2023-08-27,21:33:57,22,3,401,113,91,107,1
2022-10-29,20:17:40,1,1,340,83,89,38,0
2022-10-01,13:02:08,19,1,578,287,109,46,0
2022-02-26,15:05:26,6,1,246,227,51,282,1
2024-11-07,16:21:33,10,2,387,221,42,181,1
2022-02-27,21:40:13,20,3,393,128,30,106,1
2023-11-26,12:31:46,19,2,292,82,53,203,1
2024-04-20,17:57:35,16,2,554,166,11,151,1
2023-08-23,09:14:24,6,4,344,246,97,156,1
2023-06-16,11:33:45,22,1,401,254,38,40,0
2024-04-24,09:27:43,22,2,484,230,71,111,0
2024-06-15,19:34:31,8,2,371,260,72,121,1
2022-03-27,13:49:18,8,2,511,260,91,171,1
2023-02-16,16:28:34,24,3,320,277,61,78,1
2022-03-25,18:40:45,13,1,194,283,50,51,0
2024-11-28,09:26:09,7,1,555,293,40,88,0
2024-05-06,12:58:43,9,1,584,191,57,65,0
2024-02-18,08:29:38,10,1,381,126,66,47,0
2023-01-07,07:02:03,15,1,233,276,93,151,1
2024-12-26,16:28:18,12,3,438,194,82,132,1
2023-01-21,16:46:37,3,1,436,145,109,133,1
2023-02-20,19:38:04,9,1,327,97,98,37,1
2024-01-20,12:10:07,23,2,391,112,82,63,1
2023-01-31,19:53:30,25,1,349,241,13,128,0
2023-08-20,09:03:26,2,1,533,118,37,67,1
2022-09-11,16:17:14,3,1,349,86,77,86,0
2023-03-13,08:25:14,2,2,417,251,88,46,1
2024-12-02,15:03:10,13,2,470,250,24,292,0
2022-10-14,14:42:30,25,1,230,90,96,187,0
2024-06-07,13:32:06,21,2,474,96,92,284,0
2024-09-23,20:28:58,5,1,422,284,59,258,0
2023-10-16,11:25:46,13,3,365,284,25,142,1
2023-01-26,14:25:29,19,1,473,212,112,74,0
2023-03-06,11:39:09,12,1,528,261,71,115,1
2022-05-05,13:20:44,13,4,234,245,70,182,0
2022-09-02,11:01:32,22,3,459,207,82,259,0
2024-09-27,12:47:05,13,2,377,260,36,237,1
2024-12-14,09:28:42,25,1,265,199,120,77,0
2023-06-07,09:16:37,3,3,548,105,94,162,1
2023-03-03,19:02:53,7,3,567,187,107,243,1
2022-11-11,11:51:18,5,3,252,121,115,245,1
2023-09-05,06:34:35,10,1,238,292,51,278,0
2024-05-22,13:40:55,25,3,512,300,109,136,1
2022-03-27,16:53:59,5,4,412,132,110,242,1
2024-08-05,11:24:14,14,2,214,84,80,127,1
2022-12-22,08:58:11,5,2,447,237,63,164,0
2024-08-01,10:50:04,18,2,522,196,50,157,1
2023-02-19,21:09:22,1,1,223,262,55,61,1
2024-02-05,17:42:11,5,1,250,151,34,46,1
2022-12-04,12:53:12,6,1,374,293,86,75,0
2024-11-16,15:34:30,10,3,416,137,91,30,1
2022-08-21,19:24:12,12,1,272,107,29,167,0
2022-10-22,15:08:28,12,4,502,230,98,136,0
2023-07-13,15:15:28,13,1,599,218,14,290,1
2022-01-13,13:25:01,22,3,439,250,31,91,0
2023-10-10,10:58:53,7,1,229,223,77,106,1
2023-03-07,10:47:00,7,1,294,93,78,181,1
2022-09-25,15:01:07,13,3,427,207,25,90,1
2023-10-27,14:23:56,19,1,572,176,26,200,0
2024-01-16,13:02:48,14,4,433,174,91,100,0
2024-07-04,10:52:40,2,3,413,279,89,56,1
2024-03-31,14:22:35,10,1,522,67,54,182,1
2022-08-17,16:16:29,7,1,311,100,41,46,0
2023-11-04,12:23:16,25,1,209,209,116,191,0
2023-06-28,16:42:57,25,4,595,102,109,60,0
2023-09-08,19:11:13,2,1,377,104,40,33,1
2024-07-06,10:01:41,24,2,487,139,115,101,0
2023-05-26,17:54:00,2,3,565,151,110,185,0
2023-05-13,18:22:20,20,1,415,89,87,129,0
2024-12-07,13:02:17,15,1,508,293,119,77,0
2022-08-18,16:45:26,14,1,194,191,11,30,0
2023-09-07,11:29:34,12,2,220,296,102,94,0
2022-10-15,07:46:35,25,4,318,262,72,252,0
2022-05-19,13:26:35,8,3,315,259,101,121,0
2024-10-24,08:36:21,15,4,452,278,96,115,0
2024-07-23,20:18:28,11,1,362,90,81,55,1
2024-12-31,13:57:02,20,1,568,257,51,178,0
2023-10-26,07:22:44,1,3,558,298,45,178,0
2024-07-27,18:38:30,21,3,363,176,91,53,0
2022-05-15,18:39:58,5,1,434,256,98,146,1
2024-10-15,12:41:04,19,2,514,225,39,133,1
2023-12-14,20:04:57,14,1,595,199,77,291,1
2022-07-05,17:59:49,20,1,224,221,120,60,0
2024-05-24,14:03:32,15,1,437,124,19,129,0
2024-05-20,06:55:16,13,3,389,146,24,158,0
2023-01-11,13:27:53,14,2,319,158,75,286,0
2023-01-28,05:42:45,25,2,561,255,39,97,0
2023-06-11,12:11:01,18,3,448,112,26,252,1
2024-11-02,13:03:01,6,1,348,90,21,293,1
2023-08-02,15:16:35,12,1,561,62,119,147,1
2024-11-23,17:26:56,14,1,336,86,52,67,0
2024-05-24,09:48:52,22,4,409,131,86,163,1
2024-09-05,09:25:52,24,1,569,287,31,166,1
2022-05-21,10:10:35,14,2,574,187,41,181,1
2022-06-25,17:11:04,16,2,226,76,33,45,1
2022-06-16,11:27:36,22,1,323,124,100,45,1
2023-08-21,09:40:55,24,4,400,228,103,55,1
2023-03-09,18:46:46,16,2,412,238,52,55,0
2022-01-07,09:23:37,24,1,429,63,111,55,1
2022-04-14,12:26:51,16,1,337,135,43,31,0
2022-07-16,08:48:06,1,1,449,238,50,54,1
2022-04-20,11:35:43,7,2,535,241,120,85,0
2022-07-02,14:39:30,2,2,458,291,86,92,0
2022-07-03,20:29:29,2,1,401,293,37,214,0
2024-06-21,14:08:25,6,2,595,297,76,235,0
2022-09-27,07:19:43,16,3,193,256,45,61,0
2023-11-18,08:03:41,14,2,387,247,102,217,1
2022-07-05,15:51:29,6,2,183,75,56,109,0
2023-10-29,18:45:30,18,2,463,190,98,72,0
2023-04-09,13:44:42,11,3,439,242,57,153,1
2022-11-06,20:14:01,1,2,216,104,69,73,1
2024-06-03,15:30:38,2,1,432,193,40,60,1
2024-12-19,13:41:18,17,2,395,274,87,30,0
2024-06-29,13:46:04,24,1,504,119,37,269,1
2024-09-07,10:18:18,9,2,349,131,71,45,0
2023-01-13,14:06:29,9,3,346,106,27,90,1
2024-11-18,08:42:00,16,2,320,215,46,106,1
2024-03-15,17:47:42,22,1,421,154,62,245,0
2024-08-14,14:31:23,18,1,401,236,16,149,0
2024-04-04,23:06:52,3,1,546,130,102,289,1
2024-06-08,11:34:48,24,1,269,218,74,59,0
2022-10-22,15:35:52,11,3,364,85,80,269,1
2024-05-23,16:38:06,13,2,231,158,47,247,0
2022-02-27,20:44:09,5,2,598,122,13,132,0
2022-04-06,15:06:50,3,1,411,71,50,171,1
2024-07-28,12:05:00,22,3,332,292,113,55,1
2023-04-16,06:09:10,12,1,193,143,90,135,1
2024-07-22,14:41:30,3,4,424,184,48,150,0
2024-12-06,15:24:52,14,2,327,211,43,202,1
2022-11-28,13:48:38,4,3,360,157,95,79,0
2023-12-27,09:24:39,6,2,518,182,12,290,0
2023-11-08,12:17:43,8,1,419,300,68,104,0
2023-04-24,12:54:44,17,2,330,252,26,84,1
2022-04-16,09:23:07,9,3,582,239,110,155,0
2022-06-04,19:00:43,8,1,503,221,119,140,0
2023-10-01,14:12:06,17,3,477,101,28,159,1
2024-05-29,12:43:13,23,1,267,201,76,224,1
2022-01-09,18:24:10,4,1,204,291,11,216,1
2024-06-11,10:51:01,3,2,516,262,108,88,1
2023-11-07,13:02:02,14,1,412,212,79,299,0
2022-09-20,15:36:29,18,1,326,224,30,260,0
2022-12-21,17:00:28,9,2,313,63,96,220,0
2022-04-28,20:36:52,12,2,444,280,107,266,1
2024-03-23,09:58:27,7,1,468,150,104,139,1
2024-03-17,17:52:49,7,4,525,193,74,68,0
2022-01-26,18:43:59,3,1,265,200,104,205,1
2023-09-11,09:01:06,12,4,250,191,86,264,1
2022-02-15,11:43:58,19,3,330,141,31,120,0
2023-08-08,14:25:32,7,1,330,205,55,205,1
2024-01-13,10:49:36,24,4,262,125,86,292,1
2022-12-21,08:27:33,10,1,243,97,109,176,1
2023-08-24,07:15:26,20,1,310,141,99,196,0
2023-02-14,20:42:15,23,1,580,97,101,129,1
2024-12-12,19:31:12,6,1,362,138,74,299,1
2024-10-26,11:11:38,13,3,226,196,10,105,1
2022-11-01,09:32:16,22,1,284,273,53,282,0
2023-08-26,12:52:50,24,1,480,297,47,60,0
2023-08-14,18:47:43,11,1,383,95,29,153,0
2022-08-22,14:10:50,13,2,306,243,103,207,1
2024-12-11,17:16:10,19,1,387,111,17,131,1
2024-10-25,13:58:38,21,2,258,90,92,159,0
2022-05-06,20:31:22,5,1,556,221,78,124,1
2023-07-20,06:01:35,25,4,342,189,11,74,0
2022-08-24,14:33:57,25,3,584,272,31,55,1
2022-03-18,21:19:08,3,1,551,130,13,125,0
2024-11-01,06:16:30,2,3,483,223,120,260,1
2024-08-09,12:02:53,7,1,376,162,18,245,1
2023-02-18,13:32:43,21,1,492,230,53,107,1
2022-03-25,20:56:25,4,2,507,135,73,120,1
2022-11-04,15:10:05,10,1,274,179,78,178,1
2023-02-27,18:40:47,9,1,489,90,67,201,0
2022-06-22,16:16:07,21,1,513,78,81,162,1
2024-01-07,18:03:26,8,1,186,92,38,166,0
2022-10-20,14:20:33,23,4,494,258,73,168,0
2023-07-14,15:50:50,7,1,189,85,95,283,0
2023-07-16,11:09:52,3,4,237,263,23,164,0
2023-09-13,06:15:40,3,2,332,252,27,91,0
2024-03-13,10:55:49,8,2,357,109,64,80,0
2023-11-03,20:11:21,7,1,263,247,17,264,0
2023-10-28,16:05:46,4,4,274,152,99,196,1
2024-01-23,15:07:29,18,3,279,75,116,258,1
2022-06-16,09:48:54,3,1,315,232,49,78,0
2022-05-22,16:43:53,15,1,242,87,118,160,0
2024-06-26,04:42:20,14,3,583,205,114,126,1
2023-06-15,15:09:58,22,4,458,286,76,274,0
2023-04-23,11:08:31,6,4,426,159,44,244,1
2022-04-04,08:23:17,7,1,597,139,89,228,0
2024-09-16,09:32:14,23,1,582,79,102,113,1
2022-02-08,16:08:52,25,3,415,170,55,225,1
2023-07-13,12:30:22,25,1,212,255,17,200,1
2022-07-12,15:01:16,16,1,373,207,18,86,0
2022-07-29,12:25:57,10,4,547,281,41,207,0
2023-05-31,15:27:28,11,3,433,204,56,279,1
2022-08-13,11:07:23,1,2,513,153,46,119,0
2022-03-16,17:44:08,1,1,223,278,106,97,0
2023-04-22,18:41:02,9,1,296,169,66,61,1
2024-03-17,18:46:00,13,2,440,169,92,31,0
2023-05-10,05:54:31,18,1,500,94,104,149,0
2024-04-05,08:39:15,8,2,362,126,15,159,0
2022-09-18,17:59:29,9,3,351,234,53,46,0
2023-07-28,20:15:04,23,1,313,242,35,271,1
2024-01-02,14:44:51,4,4,378,104,83,288,0
2022-03-28,22:05:48,25,1,482,223,68,264,1
2024-11-25,14:19:11,4,1,536,257,20,247,1
2023-01-19,14:35:16,3,1,190,224,60,122,0
2022-07-18,15:27:37,2,4,404,251,36,198,1
2024-09-11,16:26:48,22,2,534,185,60,74,0
2022-10-31,13:59:00,18,1,345,197,55,77,0
2022-06-18,07:14:14,7,3,323,199,62,37,0
2023-02-04,10:28:46,12,1,460,160,67,270,1
2024-09-10,19:23:01,22,1,225,288,14,282,0
2023-08-12,15:26:53,10,1,567,163,90,300,1
2022-08-23,13:49:46,1,3,437,252,70,118,0
2023-07-22,22:50:22,19,1,443,166,38,154,0
2023-08-17,17:40:16,10,2,543,73,46,120,0
2023-03-16,12:44:09,5,3,247,64,35,78,0
2024-01-13,13:15:22,9,1,323,125,72,142,0
2024-08-04,15:49:06,23,2,503,264,57,244,1
2023-07-24,06:58:58,15,1,379,247,87,234,0
2024-08-17,10:48:34,20,3,181,224,113,94,0
2023-05-15,20:57:20,23,3,505,130,101,41,0
2024-06-21,06:21:02,18,2,455,224,112,189,1
2022-07-01,16:32:13,2,1,435,279,92,32,0
2023-01-22,14:29:21,11,2,338,237,70,283,1
2022-09-15,14:39:56,22,3,578,213,103,132,1
2023-04-17,17:20:15,12,4,562,287,48,251,0
2024-12-10,11:40:15,25,1,365,230,111,138,1
2022-05-11,13:03:41,24,1,478,274,76,217,0
2022-01-02,21:15:32,6,1,245,199,87,233,1
2022-01-23,09:55:44,1,1,563,132,115,131,1
2023-03-30,14:11:16,15,3,404,210,63,103,1
2023-09-14,11:50:43,25,3,250,107,119,70,0
2022-09-28,10:05:02,20,2,419,249,15,299,1
2023-05-11,08:37:35,2,1,313,151,85,176,0
2024-04-12,15:13:07,8,1,510,67,69,247,1
2023-11-29,07:37:32,21,1,527,286,15,188,1
2023-05-02,15:19:30,3,1,343,163,58,56,0
2022-05-06,15:17:55,14,3,532,160,17,298,0
2023-12-23,19:38:22,6,1,382,195,50,190,0
2022-01-11,13:24:35,4,3,497,128,70,182,0
2024-08-01,15:03:46,1,4,384,120,36,258,1
2024-11-08,14:15:54,2,1,529,165,75,271,1
2023-05-09,13:37:07,17,1,568,187,112,176,1
2024-08-14,12:44:57,1,1,309,122,35,190,0
2023-03-22,13:51:53,17,3,251,207,22,197,0
2024-11-21,14:14:18,7,3,218,258,66,180,1
2024-07-12,13:39:19,18,2,364,228,117,149,0
2024-06-04,05:08:23,10,4,560,167,89,152,0
2022-11-21,15:44:57,7,1,333,140,66,198,1
2023-06-09,08:36:55,19,1,270,174,73,199,0
2024-12-09,17:40:21,23,2,552,273,61,246,1
2023-03-26,14:06:52,21,1,436,297,105,77,0
2024-07-16,14:53:44,20,2,558,242,86,31,1
2022-03-13,08:13:35,8,2,378,132,64,216,1
2024-03-04,14:10:19,17,1,537,124,70,79,1
2024-03-10,14:01:13,16,3,290,249,47,108,1
2023-06-20,17:39:18,20,4,237,127,11,229,0
2024-08-16,14:30:24,25,4,268,286,114,46,1
2022-06-21,09:27:55,21,2,262,184,32,33,1
2022-10-24,13:54:51,21,4,564,108,35,220,0
2024-01-14,07:01:56,18,3,526,286,81,209,1
2023-01-08,14:11:33,2,2,526,137,93,101,1
2023-05-28,10:33:58,8,1,245,243,23,73,0
2023-01-09,13:31:13,20,1,339,293,49,125,1
2023-07-27,14:54:00,24,1,362,253,111,235,1
2023-12-10,16:12:16,19,4,255,105,26,243,0
2023-06-21,14:36:25,22,2,364,131,72,135,0
2022-02-25,07:51:52,17,2,520,77,50,95,1
2024-10-10,10:51:48,4,1,202,227,96,205,1
2024-07-12,23:29:53,24,3,265,66,84,178,1
2023-04-12,13:05:14,13,4,309,161,53,248,1
2023-02-12,11:26:17,7,1,407,193,11,274,1
2023-09-16,10:36:12,21,1,225,271,13,75,1
2022-09-05,16:37:12,15,1,186,65,12,234,1
2022-12-30,15:03:04,22,2,484,102,63,82,0
2022-08-20,16:51:19,21,4,275,125,28,72,1
2022-07-22,16:42:56,12,1,411,203,48,236,0
2022-05-24,10:41:36,20,3,321,182,40,261,1
2023-09-23,15:01:22,24,2,497,293,32,209,1
2024-05-07,13:29:18,15,3,561,117,10,160,0
2023-01-12,08:05:12,9,3,380,136,67,215,0
2024-07-04,11:39:33,10,2,579,295,24,147,1
2023-11-05,16:01:06,5,1,408,287,105,75,1
2022-09-03,18:57:28,3,3,435,223,101,116,1
2024-01-13,14:19:00,2,1,458,85,87,282,0
2023-09-25,11:34:21,12,4,271,65,38,195,1
2024-10-29,07:34:08,15,1,370,127,12,200,0
2022-02-05,08:53:22,21,3,350,150,112,86,0
2022-12-25,16:59:38,24,3,363,184,51,48,1
2023-09-21,08:32:09,24,3,263,115,15,260,0
2024-12-07,14:08:34,14,1,416,169,95,76,1
2022-08-27,10:26:21,14,1,440,249,111,286,0
2024-03-13,06:27:17,9,4,298,255,45,53,1
2024-03-05,10:55:01,13,2,193,77,66,291,0
2023-12-10,17:44:39,4,2,261,284,67,265,0
2024-11-08,15:14:04,9,3,427,108,47,244,1
2023-05-24,13:03:00,1,2,588,204,29,285,0
2024-05-20,14:38:18,17,1,332,107,107,53,0
2024-01-31,15:10:10,21,2,284,68,56,238,0
2023-05-27,11:13:25,14,3,446,77,100,217,1
2022-07-05,11:32:26,21,3,260,167,87,297,0
2023-03-09,10:33:09,3,1,400,247,81,96,1
2022-08-23,07:52:07,13,4,491,181,46,145,0
2022-08-25,20:25:52,22,1,336,73,64,228,1
2023-09-10,12:59:43,20,1,400,196,20,279,1
2024-11-14,15:10:36,24,3,224,95,55,46,1
2024-10-28,11:13:49,12,2,183,103,99,262,0
2024-03-18,15:47:03,14,2,203,98,101,83,1
2023-11-13,19:29:26,22,1,453,233,72,270,0
2022-08-19,16:10:05,5,1,459,131,33,144,1
2023-01-19,12:52:46,5,1,403,162,77,40,1
2022-02-18,13:05:53,24,1,442,210,109,209,0
2023-12-22,14:09:56,2,4,207,282,39,257,1
2022-12-01,12:24:59,14,1,578,287,22,67,1
2023-03-15,12:02:47,7,2,480,222,36,240,0
2024-07-13,06:44:07,24,4,320,249,106,298,1
2022-09-18,10:43:30,6,3,512,137,78,124,0
2023-11-13,20:46:56,9,2,212,232,102,57,0
2022-07-14,16:06:15,22,1,399,84,25,268,1
2022-09-14,19:45:35,14,3,234,217,35,259,1
2022-12-22,15:20:34,14,4,429,216,53,61,0
2023-12-15,10:24:41,25,3,537,274,32,271,0
2022-10-25,09:18:40,17,2,269,149,54,178,1
2023-10-12,06:18:37,2,2,330,258,89,71,1
2023-10-31,19:17:19,20,1,495,126,11,94,1
2024-11-05,09:22:03,6,3,556,108,19,104,0
2023-03-17,11:47:51,21,1,386,273,51,60,0
2022-11-09,14:32:34,6,2,350,171,106,225,1
2024-11-04,10:09:14,7,3,258,256,116,242,0
2024-06-18,12:01:10,12,1,475,95,36,96,0
2022-07-16,15:04:26,21,1,249,289,50,267,1
2022-04-28,16:20:49,1,1,342,289,32,71,1
2023-01-14,09:17:03,13,3,369,156,12,50,0
2024-12-10,09:39:48,11,1,596,259,43,142,0
2022-03-03,13:31:08,12,2,511,242,20,207,0
2022-07-17,16:12:25,1,1,418,119,30,157,1
2024-05-11,15:52:57,16,4,487,107,37,57,0
2024-05-24,17:18:34,11,2,435,125,29,225,1
2022-06-19,18:39:11,6,2,590,140,62,163,1
2024-10-13,14:39:21,18,2,232,207,103,32,0
2023-09-03,11:24:59,1,1,569,61,37,122,0
2023-05-20,14:19:34,5,1,409,218,83,66,1
2024-06-11,15:26:26,18,1,365,189,55,82,1
2022-06-23,12:17:01,15,1,212,108,111,199,0
2022-12-01,11:01:15,8,1,538,290,105,259,1
2022-03-21,16:41:39,9,4,204,236,34,261,0
2023-03-20,19:22:21,7,2,349,186,50,249,1
2024-10-29,16:11:24,3,1,523,89,25,192,0
2022-04-23,14:33:05,7,1,227,62,98,250,0
2024-10-02,10:12:59,4,1,224,161,58,232,0
2023-09-16,13:11:45,12,3,360,142,95,64,1
2023-11-25,17:22:25,17,1,512,175,22,48,1
2023-08-04,17:48:12,6,3,405,123,118,258,1
2022-08-01,13:05:29,16,1,246,132,55,251,1
2024-02-13,16:29:38,22,4,565,117,11,171,1
2023-08-26,16:00:49,23,3,324,109,23,276,0
2023-11-17,16:13:51,7,2,374,261,73,50,1
2024-11-25,15:43:56,1,2,442,77,64,276,0
2022-03-11,15:01:56,13,1,561,134,21,122,0
2022-06-30,07:08:29,16,2,323,90,60,173,0
2022-02-09,14:18:39,6,1,224,90,117,291,0
2023-05-12,16:06:09,5,3,221,196,98,228,0
2023-11-08,09:28:12,7,1,242,90,93,82,1
2024-10-08,12:33:03,2,4,485,150,43,240,0
2023-02-08,11:59:05,22,1,217,182,67,210,1
2022-10-15,13:20:38,19,1,389,166,32,38,1
2022-12-26,16:51:42,4,3,383,193,20,247,1
2024-10-28,16:00:18,19,2,566,254,15,290,0
2024-02-27,18:48:25,6,3,456,88,85,181,1
2022-01-23,10:59:20,18,1,190,167,13,120,1
2023-11-09,14:19:01,19,2,190,251,48,156,1
2022-02-06,13:25:07,5,2,352,192,56,208,0
2023-04-15,09:18:07,19,1,508,247,57,212,1
2023-04-11,04:27:38,18,1,396,76,85,210,1
2022-12-01,12:33:09,3,1,188,139,94,225,0
2023-11-11,17:03:15,1,2,471,264,43,135,1
2024-09-24,17:43:47,3,4,252,101,104,235,0
2024-12-04,12:06:31,22,3,367,158,73,106,0
2024-04-02,14:32:39,21,2,468,140,30,205,1
2023-12-19,19:15:55,6,1,336,80,120,263,0
2024-01-29,07:19:26,2,1,440,208,44,188,1
2024-04-19,19:48:08,2,2,562,95,110,134,0
2023-03-26,12:06:55,21,3,292,291,50,63,1
2024-09-22,16:22:07,19,2,484,196,42,172,1
2022-06-02,08:33:45,7,3,587,217,90,287,0
2022-10-27,10:11:54,3,2,456,227,50,143,1
2022-05-23,11:35:28,24,1,258,84,26,266,1
2022-07-19,18:36:07,21,3,237,171,62,157,0
